city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
Кривий Ріг;4793340;Фенол;null;0,002083333;0,00225;0,002625;0,0024375;0,0031875;0,0018125;null;0,002666667;0,0021875;0,002125;0,0016875;0,0014375;0,0015625;null;0,00075;0,0013125;0,002375;0,001375;0,0010625;0,0013125;null;0,001333333;0,0009375;null;null;null;null;null;null
Кривий Ріг;4793340;Амiак;null;0,01;0,01125;0,011875;0,01125;0,014375;0,01125;null;0,010833333;0,0075;0,00875;0,00625;0,010625;0,01;null;0,005833333;0,00625;0,00875;0,01;0,01;0,01;null;0,0075;0,00875;null;null;null;null;null;null
Кривий Ріг;4793340;Формальдегiд;null;0,019083333;0,0248125;0,022125;0,026625;0,0279375;0,0278125;null;0,022083333;0,02875;0,025625;0,0221875;0,02175;0,0188125;null;0,020083333;0,021625;0,014125;0,0175;0,0144375;0,0139375;null;0,019666667;0,016;null;null;null;null;null;null
Кам'янське;4853460;Завислі речовини;null;0,3574;0,3293;0,429375;0,353175;0,450875;0,387175;null;0,3912;0,41115;0,35335;0,35545;0,289825;0,323775;null;0,3794;0,2924375;0,4792875;0,3510125;0,2742125;0,3650125;null;0,3634;0,3008125;0,2873125;0,2477;0,2238125;0,1517375;null;0,0963375
Кам'янське;4853460;Дiоксид сiрки;null;0,0072;0,007925;0,008475;0,00705;0,006925;0,008225;null;0,0112;0,01005;0,0098;0,0077;0,005175;0,0051;null;0,00875;0,0079625;0,006475;0,0057125;0,006425;0,007775;null;0,00695;0,006925;0,006475;0,0073625;0,006625;0,005975;null;0,0059125
Кам'янське;4853460;Оксид вуглецю;null;3,75;3,25;4;3;3,5;3;null;3,75;4;4,5;4,25;4;4,375;null;3,75;4,25;3,875;3,375;3,25;3,25;null;3,25;3,5;3,875;3,75;3,75;4,125;null;4
Кам'янське;4853460;Дiоксид азоту;null;0,12685;0,1143125;0,111425;0,0949625;0,1181;0,13135;null;0,149833333;0,1544625;0,1342625;0,1226625;0,11688125;0,10025;null;0,165416667;0,09200625;0,08365625;0,088075;0,14584375;0,10685;null;0,108875;0,104925;0,10975;0,107575;0,085325;0,10095625;null;0,096958333
Кам'янське;4853460;Оксид азоту;null;0,046366667;0,04465;0,0401;0,032825;0,047825;0,065075;null;0,0772;0,079975;0,083525;0,064925;0,060625;0,0567;null;0,055566667;0,056125;0,03955;0,034275;0,080875;0,049375;null;0,0521;0,067375;0,062375;0,06135;0,04485;0,049875;null;0,062533333
Кам'янське;4853460;Сiрководень;null;0,00505;0,0043125;0,0054;0,0049125;0,0046125;0,0049625;null;0,004233333;0,0041875;0,0053125;0,004575;0,004213333;0,004286667;null;0,003963636;0,003946667;0,004606667;0,00622;0,00498;0,004906667;null;0,004963636;0,00472;0,004533333;0,004873333;0,00448;0,004713333;null;0,004754545
Кам'янське;4853460;Фенол;null;0,006633333;0,005775;0,00595;0,0054875;0,0056625;0,00665;null;0,00565;0,0051625;0,00715;0,005575;0,00523125;0,004375;null;0,005883333;0,00495625;0,00569375;0,0053;0,00559375;0,0052625;null;0,004933333;0,00610625;0,0044625;0,00405;0,00550625;0,005075;null;0,005041667
Кам'янське;4853460;Амiак;null;0,045675;0,0425;0,05315;0,046575;0,049875;0,05175;null;0,057425;0,0488;0,0498;0,039325;0,039075;0,0383375;null;0,042;0,0459125;0,043225;0,0503;0,043925;0,0429125;null;0,04665;0,0468375;0,0478;0,049625;0,046725;0,044575;null;0,042325
Кам'янське;4853460;Формальдегiд;null;0,01255;0,014825;0,014875;0,017075;0,0168;0,016925;null;0,018125;0,01775;0,017875;0,017225;0,0135875;0,0121;null;0,011675;0,010175;0,0120125;0,01165;0,011675;0,0112;null;0,013025;0,0161375;0,00955;0,0106;0,009175;0,0099125;null;0,008725
