city;coordinateNumber;nameImpurity;1May;2May;3May;4May;6May;7May;8May;9May;10May;11May;13May;14May;15May;16May;17May;18May;20May;21May;22May;23May;24May;25May;27May;28May;29May;30May;31May
Харків;4993630;Оксид азоту;0,012775;0,021025;0,008925;0,016;0,019166667;0,0241;0,02225;0,019875;0,01665;0,022625;0,0135;0,011475;0,0153;0,01895;0,015725;0,01675;0,016233333;0,027075;0,020975;0,01525;0,019675;0,014875;0,018766667;0,022025;0,0182;0,022575;0,023225
Харків;4993630;Сiрководень;0,000925;0,000925;0,001;0,00095;0,001533333;0,0012;0,0014;0,001275;0,001825;0,0016;0,001866667;0,00175;0,0018;0,001875;0,001825;0,000925;0,0006;0,000975;0,00105;0,00055;0,0009;0,00045;0,000233333;0,00055;0,001;0,001175;0,000725
Харків;4993630;Фенол;0,0022875;0,0023;0,0028375;0,0033125;0,002916667;0,002525;0,002325;0,0014;0,0020875;0,002775;0,0024;0,002658333;0,002258333;0,001941667;0,00255;0,002866667;0,002433333;0,002616667;0,002958333;0,002775;0,003141667;0,002833333;0,001722222;0,002483333;0,002475;0,002383333;0,002516667
Харків;4993630;Сажа;0,01;0,02;0,02;0,03;0,036666667;0,01;0,036666667;0,021666667;0,02;0,036666667;0,036666667;0,026666667;0,01;0,036666667;0,03;0,026666667;0,02;0,016666667;0,03;0,026666667;0,02;0,036666667;0,036666667;0,026666667;0,03;0,01;0,036666667
Харків;4993630;Амiак;0,0061375;0,006725;0,0070375;0,0047625;0,008433333;0,0062375;0,0077875;0,006425;0,0035125;0,0079125;0,006883333;0,0056;0,0061;0,0051875;0,0065125;0,004875;0,0072;0,00715;0,00575;0,0053375;0,007125;0,0044375;0,0091;0,005475;0,007275;0,0086625;0,009975
Харків;4993630;Формальдегiд;0,002979167;0,003075;0,002358333;0,002045833;0,003572222;0,002870833;0,003204167;0,002954167;0,002825;0,002545833;0,003009524;0,002553571;0,002617857;0,0033;0,002807143;0,002014286;0,003552381;0,003507143;0,00375;0,003982143;0,004357143;0,003689286;0,002990476;0,002621429;0,002335714;0,002478571;0,001785714
Хмельницький;4942690;Завислі речовини;0,10125;0,08475;0,14525;0,095;0,076;0,08475;0,0745;0,08275;0,0835;0,06725;0,1;0,04925;0,04975;0,05825;0,08325;0,07525;0,094;0,086;0,085;0,08625;0,0685;0,0775;0,09425;0,07625;0,077;0,0765;0,0775
Хмельницький;4942690;Дiоксид сiрки;0,0163375;0,017;0,01615;0,01865;0,0185;0,0161875;0,0167875;0,014625;0,0129625;0,0116;0,0147125;0,0173375;0,0142375;0,012025;0,0141625;0,0165875;0,014175;0,0150875;0,01715;0,0185;0,016325;0,0139625;0,014325;0,0183125;0,01735;0,016425;0,0178125
Хмельницький;4942690;Сульфати;0,01175;0,014025;0,0136;0,01415;0,012325;0,012075;0,012225;0,011575;0,01135;0,011075;0,011325;0,0113;0,011625;0,0133;0,011775;0,01145;0,013025;0,013725;0,012525;0,012275;0,014225;0,01505;0,0135;0,013;0,012025;0,0121;0,01115
Хмельницький;4942690;Оксид вуглецю;1,885;1,9725;2,2275;1,96;1,7975;1,9475;1,85;1,7575;1,9025;1,965;2,085;2,0275;2,015;1,995;1,9025;2,0625;2,035;1,9825;1,9875;2,1475;2,0575;2,0125;2,005;2,005;1,815;1,9275;2
Хмельницький;4942690;Дiоксид азоту;0,0495375;0,0498125;0,0469875;0,04405;0,04045;0,0449125;0,03035;0,0324125;0,0227125;0,0381375;0,0503375;0,0436875;0,033775;0,0272375;0,02;0,0259625;0,03355;0,0438;0,027925;0,024025;0,0278375;0,0277625;0,0387875;0,024;0,0192125;0,0279875;0,031775
Хмельницький;4942690;Оксид азоту;0,036025;0,047825;0,0369375;0,033175;0,0318125;0,03455;0,0245;0,0223625;0,01855;0,0275625;0,043575;0,034;0,0303375;0,0222875;0,0171875;0,0211;0,02355;0,028525;0,0241875;0,0226875;0,0221875;0,02435;0,0289;0,0207;0,0168125;0,023975;0,02325
Хмельницький;4942690;Фенол;0,001683333;0,001616667;0,000983333;0,001016667;0,002133333;0,001716667;0,001566667;0,000666667;0,000866667;0,000583333;0,00065;0,000783333;0,0004;0,001;0,001416667;0,0007;0,000683333;0,000816667;0,00095;0,001133333;0,00105;0,001083333;0,001816667;0,000933333;0,0005;0,001183333;0,001033333
Хмельницький;4942690;Хлористий водень;0,03935;0,04055;0,03855;0,03725;0,051775;0,0674;0,054075;0,040025;0,070575;0,041525;0,03535;0,03055;0,02725;0,036475;0,026025;0,02785;0,031525;0,03035;0,037575;0,0333;0,028;0,032825;0,031325;0,031975;0,03165;0,02875;0,036825
Хмельницький;4942690;Амiак;0,009225;0,009;0,007425;0,0069;0,009875;0,0109;0,007425;0,00745;0,0054;0,0054;0,005325;0,004225;0,003475;0,005325;0,004325;0,004325;0,01165;0,005775;0,010125;0,0072;0,00855;0,006925;0,01215;0,010125;0,012425;0,00905;0,014325
Хмельницький;4942690;Формальдегiд;0,00105;0,001166667;0,001033333;0,0012;0,001033333;0,00205;0,001266667;0,001133333;0,001033333;0,0014;0,0014;0,001016667;0,00115;0,001133333;0,001016667;0,00115;0,001033333;0,000933333;0,0013;0,001316667;0,001166667;0,001583333;0,001833333;0,001433333;0,0017;0,00155;0,00105
Херсон;4673270;Завислі речовини;0,033333333;0,05;0,05;null;0,025;0,025;0,025;0;0,05;null;0;0;0;0;0,025;null;0,025;0,075;0,025;0,025;0;null;0,05;0,1;0,05;0,05;0,025
Херсон;4673270;Дiоксид сiрки;0,002428571;0,002888889;0,003222222;null;0,004285714;0,004111111;0;0,000666667;0;null;0;0,0012;0,001625;0;0,002333333;null;0,002;0,001444444;0,001555556;0;0,001444444;null;0,000857143;0,002444444;0,000888889;0,000777778;0
Херсон;4673270;Сульфати;0;0,005;0,005;null;0;0,01;0;0;0;null;0;0;0;0;0;null;0;0,01;0;0;0;null;0,005;0;0,005;0;0
Херсон;4673270;Оксид вуглецю;0,266666667;0,39;0,392857143;null;0,342857143;0,331428571;0,36;0,348571429;0,264285714;null;0,274285714;0,273333333;0,216666667;0,227142857;0,322857143;null;0,387142857;0,468571429;0,237142857;0,588571429;0,287142857;null;0,28;0,301428571;0,384285714;0,142857143;0,155714286
Херсон;4673270;Дiоксид азоту;0,154285714;0,15;0,146666667;null;0,142857143;0,168888889;0,176666667;0,138888889;0,093333333;null;0,092;0,126;0,14625;0,154444444;0,145555556;null;0,16;0,117777778;0,118888889;0,123333333;0,126666667;null;0,12;0,156666667;0,187777778;0,203333333;0,178888889
Херсон;4673270;Оксид азоту;0,0825;0,0675;0,0825;null;0,066666667;0,0975;0,095;0,0575;0,05;null;0,046666667;0,085;0,075;0,08;0,065;null;0,083333333;0,0575;0,0875;0,0625;0,045;null;0,083333333;0,075;0,1425;0,15;0,105
Херсон;4673270;Фенол;0,004;0,005555556;0,004444444;null;0,001714286;0,000888889;0,003555556;0,003222222;0,002222222;null;0,0026;0,0018;0,00125;0,001555556;0,001777778;null;0,000714286;0,001666667;0,000888889;0,004;0,002555556;null;0,002571429;0,002222222;0,002666667;0,005444444;0,0028
Херсон;4673270;Формальдегiд;0,001428571;0;0;null;0;0;0;0,003333333;0;null;0;0,002;0,002875;0,001111111;0;null;0;0,001555556;0,001444444;0,001777778;0;null;0,013142857;0;0;0;0
Черкаси;4933200;Завислі речовини;0,133333333;0,1;0,216666667;0,2;0,233333333;0,116666667;0,15;0,133333333;0,083333333;0,183333333;0,15;0,166666667;0,183333333;0,1;0,1;0,116666667;0,1;0,116666667;0,15;0,2;0,216666667;0,183333333;0,133333333;0,14;0,15;0,05;0,133333333
Черкаси;4933200;Дiоксид сiрки;0,0121;0,0112;0,0108;0,012;0,01075;0,0117;0,0104;0,0149;0,0117;0,0116;0,01;0,0104;0,0107;0,0108;0,0126;0,0111;0,01225;0,0101;0,0104;0,0112;0,0107;0,0119;0,012125;0,0111;0,0112;0,01175;0,0125
Черкаси;4933200;Сульфати;0,01;0,01;0,01;0,01;0,01;0,015;0,01;0,015;0,015;0,01;0,02;0,015;0,01;0,01;0,02;0,01;0,015;0,015;0,01;0,015;0,015;0,01;0,01;0,01;0,01;0,01;0,01
Черкаси;4933200;Оксид вуглецю;1,5;1;1;1,333333333;1,166666667;1;1,166666667;1,5;1,833333333;1,333333333;1;1;1;1,333333333;1,333333333;1;1,333333333;1,166666667;1,166666667;1,5;1,833333333;1,5;1,333333333;1,666666667;1,333333333;1;1,166666667
Черкаси;4933200;Дiоксид азоту;0,032727273;0,038333333;0,035833333;0,035833333;0,035555556;0,051666667;0,043333333;0,034166667;0,0275;0,036666667;0,031111111;0,035;0,0275;0,025833333;0,0325;0,045;0,025555556;0,028333333;0,048333333;0,029166667;0,030833333;0,040833333;0,034444444;0,038333333;0,0525;0,05;0,03625
Черкаси;4933200;Оксид азоту;0,0225;0,025;0,025;0,0275;0,026666667;0,0225;0,04;0,05;0,035;0,025;0,036666667;0,0275;0,01;0,05;0,025;0,0375;0,016666667;0,0325;0,075;0,0325;0,025;0,0475;0,03;0,02;0,14;0,08;null
Черкаси;4933200;Сiрководень;0,001909091;0,002166667;0,00225;0,001916667;0,001777778;0,00175;0,001833333;0,002083333;0,003;0,002666667;0,001888889;0,001666667;0,001666667;0,001583333;0,002083333;0,00175;0,001444444;0,001416667;0,001916667;0,001583333;0,002;0,001916667;0,001777778;0,001916667;0,001833333;0,0018;0,001625
Черкаси;4933200;Амiак;0,058181818;0,0675;0,0725;0,055833333;0,072222222;0,065833333;0,055;0,035833333;0,03;0,0225;0,027777778;0,043333333;0,035833333;0,04;0,048333333;0,053333333;0,061111111;0,049166667;0,058333333;0,060833333;0,06;0,035166667;0,065555556;0,041666667;0,0425;0,053;0,03875
Черкаси;4933200;Формальдегiд;0,01175;0,011;0,014;0,007;0,005333333;0,009;0,01325;0,0045;0,0085;0,005;0,006;0,0035;0,0115;0,007;0,00675;0,0065;0,009333333;0,011;0,00625;0,00825;0,0075;0,006;0,011333333;0,0075;0,00775;0,005;0,0075
Чернівці;4832590;Завислі речовини;0;0;0;0;0,016666667;0,033333333;0;0;0,016666667;0,033333333;0;0;0;0;0;0;0;0;0,016666667;0;0;0;0;0,016666667;0;0;0
Чернівці;4832590;Дiоксид сiрки;0,00075;0,004066667;0,002791667;0,001766667;0,002433333;0,002558333;0,00175;0,0034;0,001883333;0,002041667;0,000741667;0,001433333;0,00045;0,002175;0,00105;0,001933333;0,003633333;0,003025;0,0003;0,000458333;0,002891667;0,0024;0,00165;0,001325;0,00255;0,0045;0,004558333
Чернівці;4832590;Оксид вуглецю;0;0,166666667;0,166666667;0;0;0;0;0;0;0,166666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0,333333333;0;0;0
Чернівці;4832590;Дiоксид азоту;0,011491667;0,015558333;0,024283333;0,012833333;0,025111111;0,021258333;0,012666667;0,01075;0,013691667;0,011125;0,014408333;0,007941667;0,010825;0,009516667;0,0134;0,017625;0,018441667;0,005358333;0,009483333;0,010758333;0,020641667;0,027441667;0,017316667;0,017433333;0,034408333;0,015866667;0,00445
Чернівці;4832590;Оксид азоту;0;0;0,006925;0,00635;0,0091;0,0018;0,002775;0,001375;0,00035;0,0007;0;0,001775;0,0014;0,000675;0,0025;0,00635;0,006025;0,00105;0,001075;0,0022;0,01885;0,01065;0,0061;0,005725;0,0234;0,00215;0
Чернівці;4832590;Фенол;0;0,0022;0,00385;null;null;0,00075;0,00115;0,001575;0,000425;0;0,00105;0,002525;0,00245;0,0018;0,004;0,006175;0,005525;0;0,001025;0,0007;0,00135;0,002525;0,00395;0,0021;0,001875;0;0
Чернівці;4832590;Фтористий водень;0,000125;0;0;0,000325;0;0;0;0,001025;0;0,00115;0,0004875;0;0,00025;0,0003625;0,0002875;0;0,0003125;0,0001;0;0,000475;0,0001625;0,0001375;0;0,000125;0;0,00025;0
Чернівці;4832590;Хлористий водень;0;0,055325;0,21675;0;0,0896;0,078925;0,09615;0,100075;0,08305;0,090425;0,027375;0,165175;0,038575;0,1509;0,203725;0,068925;0,12945;0,190375;0,13815;0,111575;0,116975;0;0,08235;0,087375;0,078075;0,013025;0
Чернівці;4832590;Формальдегiд;0,0004625;0,0004625;0,0011;null;null;0,0013;0,0008125;0,0020375;0,0012625;0;0;0,00045;0,00045;0,00035;0,0008375;0,001325;0,0014875;0,00315;0,004225;0,0017;0,0003625;0,000275;0,001675;0,0015625;0,00195;0,0023375;0,000375
Ізмаїл;4542880;Завислі речовини;0,065;0,05;0,05;0,145;0,065;0,085;0,115;0,1;0,115;0,05;0,07;0,065;0,05;0,05;0,07;0,05;0,065;0,065;0,065;0,065;0,1;0,1;0,07;0,085000153;0,03;0,05;0,080000153
Ізмаїл;4542880;Дiоксид сiрки;0,017300003;0,0206;0,014975023;0,01907504;0,017466667;0,0176;0,01857502;0,020975;0,01852502;0,01987502;0,0318;0,018825043;0,024300027;0,021400079;0,028600026;0,02525004;0,02966672;0,029275015;0,024950031;0,025675031;0,028825;0,0303;0,027233413;0,02700004;0,023175079;0,03362505;0,022300003
Ізмаїл;4542880;Сульфати;0,005;0,005;0,01;0,02;0,005;0,005;0,01;0,01;0,015;0,005;0;0,005;0;0,01;0,01;0,005;0,005;0,005;0,005;0,01;0,005;0,01;0,005;0,01;0;0,005;0,01
Ізмаїл;4542880;Оксид вуглецю;0,870001526;0,64;0,640001221;1,240003052;0,975;0,740001221;1,115;0,970001221;0,87;0,785001221;1,030001221;0,78;1,005001526;0,905;1,15;0,865;0,655001221;0,660001221;0,96;0,760001221;1,005;0,835001221;0,925001526;0,79;1,015;0,650001221;0,595
Ізмаїл;4542880;Дiоксид азоту;0,05445;0,064300214;0,03835;0,064275;0,064866667;0,0388;0,059375079;0,049900095;0,05285014;0,03977502;0,055733333;0,042525;0,069950101;0,06967504;0,065966748;0,071850101;0,054000041;0,07475;0,05900004;0,056825;0,064150092;0,080050061;0,066766667;0,061450192;0,063200031;0,058975076;0,05130004
Ізмаїл;4542880;Сiрководень;0,000975;0,00185;0,001400001;0,001625;0,0009;0,001150001;0,001425002;0,001800001;0,00155;0,001175;0,0008;0,001525002;0,001950002;0,002225003;0,001800001;0,001175001;0,002033336;0,001625002;0,00115;0,00175;0,000925001;0,002250002;0,001766669;0,001775002;0,00105;0,002175002;0,001475002
Ізмаїл;4542880;Формальдегiд;0,0021;0,000700002;0,00285;0,0007;0,0014;0,0025;0,0021;0,002100006;0,002800006;0,001800002;0;0,001400002;0,0024;0,002100002;0,0007;0,0007;0,002150003;0,00285;0,001450002;0,002850003;0;0,0014;0,0021;0,002150002;0,00285;0,002100003;0
Біла Церква;4983020;Завислі речовини;0,08025;0,08975;0,072;0,07125;0,07925;0,0905;0,07;0,06975;0,071;0,07125;0,07825;0,0705;0,0715;0,0795;0,071;0,07225;0,08125;0,0725;0,08225;0,07975;0,0815;0,07175;0,0725;0,082;0,073;0,07225;0,0725
Біла Церква;4983020;Дiоксид сiрки;0,0345375;0,03555;0,0370125;0,0385125;0,041675;0,0423875;0,03225;0,0379875;0,04455;0,0347875;0,0389875;0,0367625;0,03835;0,0348;0,0336875;0,039025;0,035675;0,0372;0,0354375;0,0399;0,0339375;0,03975;0,036825;0,0465875;0,037375;0,0429375;0,0350375
Біла Церква;4983020;Дiоксид азоту;0,0997;0,120075;0,096225;0,1066625;0,125225;0,119325;0,1188625;0,095925;0,110175;0,1010125;0,0970375;0,0968875;0,094625;0,1059875;0,11045;0,1039;0,1166375;0,1128875;0,1160375;0,1406625;0,1247125;0,0936625;0,1107875;0,116625;0,1278125;0,1166125;0,1139875
Слов'янськ;4883760;Завислі речовини;0,1;0,125;0,1;0,075;0,1;0,075;0,2;0,175;0,1;0,125;0,15;0,125;0,1;0,125;0,125;0,1;0,225;0,125;0,125;0,2;0,175;0,3;0,15;0,2;0,225;0,15;0,05
Слов'янськ;4883760;Дiоксид сiрки;0,001275;0,001175;0,0007;0,0018;0,001275;0,0029;0,001775;0,00185;0,001025;0,001625;0,0018;0,002075;0,001675;0,0013;0,0019;0,001625;0,00245;0,00195;0,00215;0,002925;0,0007;0,001725;0,00195;0,003725;0,0033;0,00265;0,00235
Слов'янськ;4883760;Оксид вуглецю;2,25;2;1,5;1,5;1,25;2,5;1,25;1,75;1;3,5;2;1,5;1;1,25;1,75;1,75;2,75;1,75;1;1,25;1,25;2;2,5;2,5;1,75;3,5;7,25
Слов'янськ;4883760;Дiоксид азоту;0,054775;0,02735;0,073475;0,239975;0,025075;0,052125;0,032575;0,0522;0,0332;0,064325;0,02935;0,0348;0,033;0,0175;0,032725;0,033525;0,10605;0,065275;0,03235;0,04985;0,039475;0,05745;0,02995;0,04115;0,064025;0,01345;0,02605
Слов'янськ;4883760;Фенол;0,002425;0,00265;0,002175;0,0005;0,0022;0,002;0,002675;0,00155;0,0014;0,002225;0,0029;0,004225;0,004275;0,00675;0,002;0,0041;0,0032;0,00085;0,0012;0,0029;0,005225;0,0023;0,0056;0,005275;0,00345;0,002975;0,00605
Слов'янськ;4883760;Фтористий водень;0,002425;0,0029;0,004525;0,005875;0,0015;0,0057;0,0065;0,005925;0,003925;0,002275;0,00535;0,005875;0,00385;0,00455;0,006025;0,005125;0,00555;0,008625;0,005475;0,005;0,0039;0,0041;0,0101;0,0093;0,009775;0,0158;0,026475
Слов'янськ;4883760;Формальдегiд;0,008275;0,00655;0,0058;0,003325;0,0049;0,0062;0,008675;0,007025;0,0068;0,009075;0,00565;0,004575;0,005825;0,007325;0,006625;0,004975;0,00395;0,008275;0,0113;0,006625;0,003;0,004225;0,0033;0,004125;0,0057;0,00595;0,007825
Олександрія;4843230;Завислі речовини;0,2;0,25;0,35;0,2;0,25;0,4;0,15;0,3;0,25;0,3;0,2;0,25;0,25;0,3;0,45;0,45;0,3;0,2;0,3;0,35;0,35;0,35;0,35;0,35;0,35;0,25;0,3
Олександрія;4843230;Дiоксид сiрки;0,015075;0,02445;0,015275;0,0179;0,019866667;0,01315;0,02025;0,018025;0,017875;0,01805;0,017566667;0,0194;0,015375;0,013225;0,01715;0,017225;0,014866667;0,01605;0,0203;0,013825;0,01535;0,015725;0,022033333;0,015525;0,0149;0,01895;0,014575
Олександрія;4843230;Сульфати;0,01;0,005;0,005;0,01;0;0,01;0;0,005;0,01;0,01;0;0,005;0,015;0,005;0,005;0,01;0,015;0;0,01;0,005;0,005;0,015;0,005;0,01;0,005;0,005;0,01
Олександрія;4843230;Дiоксид азоту;0,0313;0,01915;0,02505;0,020025;0,022166667;0,031675;0,01875;0,0203;0,021075;0,0213;0,026366667;0,02435;0,031775;0,019975;0,024;0,02245;0,0183;0,030675;0,020675;0,02875;0,028075;0,021675;0,028233333;0,03105;0,038775;0,030875;0,034575
Олександрія;4843230;Сажа;0,045;0,035;0,06;0,025;0,04;0,02;0,045;0,035;0,03;0,03;0,04;0,045;0,04;0,045;0,035;0,04;0,06;0,045;0,065;0,07;0,035;0,065;0,04;0,035;0,035;0,045;0,03
Горішні Плавні;4903360;Завислі речовини;0,345;0,135;0,135;0,185;0,08;0,11;0,105;0,075;0,13;0,08;0,155;0,155;0,155;0,135;0,16;0,105;0,08;0,105;0,11;0,11;0,11;0,05;0,135;0,19;0,08;0,105;0,105
Горішні Плавні;4903360;Дiоксид сiрки;0,006;0,004225;0,0058;0,00475;0,003875;0,00355;0,00345;0,004675;0,0063;0,0058;0,003125;0,004675;0,002825;0,005;0,004425;0,005125;0,004225;0,00355;0,003875;0,006525;0,004825;0,00445;0,00415;0,005225;0,00395;0,0048;0,005875
Горішні Плавні;4903360;Оксид вуглецю;0,25;0,2;0,1;0,1;0,15;0,15;0,1;0,15;0,1;0,1;0,1;0,2;0,15;0,2;0,2;0,2;0,1;0,15;0,15;0,15;0,15;0,15;0,2;0,2;0,15;0,15;0,15
Горішні Плавні;4903360;Дiоксид азоту;0,024675;0,01555;0,023175;0,01955;0,021475;0,019925;0,018125;0,021775;0,030225;0,028925;0,00875;0,0156;0,01375;0,020575;0,012;0,01735;0,0175;0,02075;0,024025;0,0358;0,026475;0,02175;0,0186;0,018825;0,013725;0,0186;0,0306
Горішні Плавні;4903360;Фенол;0,00105;0,00075;0,00015;0,00015;0,0005;0,0015;0,00085;0,00135;0,00075;0,00085;0,0044;0,0027;0,0054;0,00125;0;0;0,00165;0,00145;0,0029;0,00255;0,0019;0,00295;0,00015;0,0005;0,0022;0,0005;0,0005
Горішні Плавні;4903360;Сажа;0,0106;0,0054;0;0;0,00275;0,00535;0;0,013;0,0079;0,00265;0;0,0026;0;0;0,0026;0,00535;0,0027;0;0;0,0027;0;0;0,0107;0,00545;0,00545;0,0081;0,0027
Горішні Плавні;4903360;Хлористий водень;0,0037;0;0,0064;0;0,003533333;0,006466667;0;0;0,004066667;0,005266667;0;0;0,005833333;0,002966667;0;0;0;0,0044;0;0,003466667;0,006866667;0;0,003066667;0;0;0,0034;0,005066667
Горішні Плавні;4903360;Амiак;0,00965;0,0074;0,00305;0,00095;0,0029;0,00145;0,00315;0,0009;0,0038;0,00705;0,00745;0,0019;0,0111;0,0022;0;0,005;0,00355;0,0102;0,0106;0,00715;0,001;0,0031;0,00545;0,0029;0;0;0,00755
Бровари;5053080;Завислі речовини;0,0535;0,0365;0,072;0,0535;0,0545;0,0545;0,0525;0,0525;0,0545;0,0355;0,0695;0,0345;0,035;0,0705;0,053;0,0545;0,054;0,0545;0,0545;0,0545;0,0365;0,0535;0,0545;0,073;0,0545;0,055;0,055
Бровари;5053080;Дiоксид сiрки;0,034975;0,0384;0,040325;0,044275;0,0381;0,040025;0,032575;0,042675;0,039875;0,037825;0,035675;0,034775;0,0357;0,040225;0,041325;0,03605;0,0411;0,044425;0,038725;0,042725;0,03825;0,044025;0,04415;0,044375;0,040025;0,035375;0,0443
Бровари;5053081;Оксид вуглецю;null;null;null;null;null;null;null;null;null;null;null;null;0,4;0,45;0,4;0,5;0,45;0,5;0,4;0,4;0,4;0,35;0,4;0,35;0,4;0,35;0,45
Бровари;5053080;Дiоксид азоту;0,078175;0,079975;0,084025;0,08825;0,0826;0,086925;0,068625;0,089175;0,080025;0,072725;0,07715;0,06755;0,07675;0,086025;0,0824;0,078;0,085575;0,089525;0,0771;0,08525;0,0789;0,08675;0,09115;0,088925;0,081225;0,069075;0,083425
Обухів;5013060;Завислі речовини;0,1075;0,109;0,1265;0,089;0,109;0,0905;0,089;0,055;0,1445;0,071;0,069;0,052;0,0525;0,053;0,0725;0,109;0,1095;0,1095;0,128;0,072;0,11;0,0725;0,11;0,1105;0,1095;0,1095;0,0905
Обухів;5013060;Дiоксид сiрки;0,042975;0,050025;0,0424;0,032575;0,04015;0,038125;0,03245;0,030075;0,033025;0,0376;0,030025;0,02585;0,029325;0,0379;0,031925;0,029475;0,032925;0,0359;0,037175;0,0445;0,043625;0,0441;0,04795;0,05555;0,04135;0,043175;0,03185
Обухів;5013061;Оксид вуглецю;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;0,7;0,75;0,7;0,6;0,75;0,65;0,75;0,95;0,6;0,75;0,7
Обухів;5013060;Дiоксид азоту;0,069375;0,082725;0,06985;0,050175;0,06095;0,06095;0,049375;0,04305;0,058025;0,060175;0,048675;0,0389;0,049525;0,0568;0,046525;0,046525;0,05335;0,06005;0,072825;0,0719;0,0619;0,0705;0,116275;0,087575;0,064225;0,071075;0,052975
Українка;5023080;Завислі речовини;0,0355;0,0355;0,054;0,0705;0,0545;0,054;0,052;0,069;0,035;0,0345;0,0515;0,052;0,052;0,035;0,035;0,054;0,036;0,036;0,072;0,072;0,073;0,0535;0,0355;0,054;0,0365;0,0545;0,0545
Українка;5023081;Дiоксид сiрки;0,03195;0,043425;0,0387;0,0354;0,046875;0,032725;0,044;0,037325;0,0423;0,046025;0,030975;0,039525;0,05165;0,024266667;0,0418;0,032075;0,037925;0,025966667;0,0513;0,057466667;0,057033333;0,060825;0,044;0,02985;0,050775;0,048225;0,053725
Українка;5023082;Оксид вуглецю;null;null;null;null;null;null;null;null;null;null;null;null;null;0,035;0,035;0,054;0,036;0,036;0,072;0,072;0,073;0,0535;0,0355;0,054;0,0365;0,056;0,0545
Українка;5023083;Дiоксид азоту;0,076575;0,08175;0,086625;0,086675;0,0996;0,08465;0,079775;0,09655;0,092925;0,0831;0,091025;0,07475;0,099525;0,0709;0,090566667;0,101175;0,081625;0,0806;0,096475;0,110233333;0,1113;0,102475;0,0886;0,085475;0,096825;0,09215;0,10415
Житомир;5022870;Завислі речовини;0,08025;0,0815;0,10925;0,08975;0,0995;0,08175;0,0885;0,08825;0,07975;0,0805;0,08875;0,0875;0,0705;0,08;0,09775;0,09;0,0725;0,09175;0,08175;0,10025;0,0725;0,117;0,08175;0,10975;0,082;0,072;0,0915
Житомир;5022871;Дiоксид сiрки;0,0379375;0,0376125;0,0405125;0,0369125;0,0392125;0,03975;0,0381625;0,0363625;0,038575;0,0389;0,0362375;0,0380375;0,03725;0,0365625;0,036875;0,0405;0,038275;0,042875;0,03725;0,0402;0,0396625;0,03785;0,038025;0,04235;0,0421375;0,03765;0,037
Житомир;5022872;Оксид вуглецю;0,6875;0,675;0,465;0,5075;0,615;0,49;0,52;0,54;0,575;0,425;0,4575;0,51;0,5075;0,54;0,725;0,59;0,6;0,5775;0,5975;0,545;0,525;0,53;0,54;0,52;0,55;0,52;0,56
Житомир;5022873;Дiоксид азоту;0,1059625;0,1097625;0,1130875;0,1067125;0,1047625;0,1116375;0,1036;0,0999625;0,1129625;0,1059625;0,099975;0,1087;0,0983375;0,1055125;0,1035125;0,1092625;0,104975;0,1119875;0,1087;0,1086125;0,096425;0,11295;0,1120125;0,1009375;0,107325;0,11055;0,109575
Чернігів;5143130;Завислі речовини;0,146;0,10725;0,13325;0,09225;0,13475;0,11975;0,1305;0,0905;0,13125;0,1445;0,116;0,12975;0,13025;0,07875;0,10675;0,1075;0,122;0,081;0,1085;0,14925;0,06725;0,09375;0,0815;0,08225;0,0955;0,068;0,08175
Чернігів;5143131;Дiоксид сiрки;0,0331375;0,0282375;0,0332125;0,0336375;0,038325;0,0359375;0,0328125;0,0281375;0,0326625;0,0262875;0,0349375;0,0333625;0,037975;0,03125;0,0315125;0,030575;0,0342875;0,0393375;0,03755;0,0338125;0,0285125;0,0360875;0,0356875;0,0330625;0,0391875;0,0317375;0,0359125
Чернігів;5143132;Оксид вуглецю;0,395;0,3675;0,4275;0,4;0,385;0,35;0,39;0,36;0,3425;0,3525;0,4175;0,385;0,4075;0,3925;0,38;0,41;0,4;0,4175;0,3825;0,3475;0,355;0,4025;0,4425;0,44;0,41;0,38;0,3825
Чернігів;5143133;Дiоксид азоту;0,0832875;0,0919875;0,0819;0,0631125;0,08165;0,0964625;0,0969;0,083475;0,090525;0,0831625;0,0835375;0,0819;0,096925;0,0708875;0,0821875;0,067525;0,0824625;0,09395;0,072075;0,0746125;0,09415;0,0744625;0,077925;0,0775125;0,0749;0,0870125;0,078825
