city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;;;
Херсон;4673270;Дiоксид азоту;null;null;0,278333333;0,3325;0,2475;0,2025;0,24;null;null;0,27;0,25625;0,21375;0,23625;0,2325;null;null;0,195;0,28875;0,29;0,2375;0,2225;null;null;0,22;0,19;0,1775;0,1675;0,18625;;;
Херсон;4673270;Оксид азоту;null;null;0,18;0,1625;0,1325;0,12;0,1725;null;null;0,086666667;0,1175;0,1075;0,1225;0,125;null;null;0,09;0,1075;0,125;0,13;0,155;null;null;0,1;0,0925;0,085;0,105;0,13;;;
Херсон;4673270;Фенол;null;null;0,003666667;0,0055;0,002625;0,0045;0,00975;null;null;0,001;0,005375;0,00525;0,003875;0,003375;null;null;0,002;0,00225;0,002125;0,001625;0,003;null;null;0,0045;0,00175;0,00125;0,002;0,00075;;;
Херсон;4673270;Формальдегiд;null;null;0,002666667;0,00175;0,0035;0,003;0,0045;null;null;0;0;0;0,0015;0,00575;null;null;0,009333333;0,00125;0;0,00125;0;null;null;0;0;0;0;0,001666667;;;
Черкаси;4933200;Завислі речовини;0,05;null;0,15;0,05;0,05;0,05;0,1;0,2;null;0,15;0,2;0,123333333;0,2;0,05;0,05;null;0,1;0,1;0,1;0,1;0,15;0,15;null;0,15;0,15;0,233333333;0,133333333;0,1;;;
Черкаси;4933200;Дiоксид сiрки;0,0214;null;0,019125;0,0225;0,0204;0,017;0,0198;0,0191;null;0,018875;0,0195;0,0216;0,0267;0,0228;0,0179;null;0,01825;0,0186;0,0172;0,0175;0,018;0,0163;null;0,018375;0,0178;0,0186;0,0165;0,0174;;;
Черкаси;4933200;Сульфати;0,01;null;0,01;0,015;0,01;0,01;0,01;0,01;null;0,01;0,01;0,01;0,015;0,015;0,01;null;0,01;0,01;0,015;0,01;0,01;0,01;null;0,01;0,015;0,015;0,01;0,01;;;
Черкаси;4933200;Оксид вуглецю;1,5;null;1,5;2;1,833333333;1;1,166666667;1,333333333;null;1,166666667;1,333333333;1,833333333;2,5;2;1,333333333;null;1,333333333;2,666666667;2,166666667;1,5;1,833333333;1,333333333;null;1,5;1,5;2,333333333;1,666666667;1,333333333;;;
Черкаси;4933200;Дiоксид азоту;0,035;null;0,035555556;0,036666667;0,033333333;0,0275;0,029166667;0,035833333;null;0,033333333;0,0325;0,034166667;0,046666667;0,034166667;0,04;null;0,04;0,060833333;0,045833333;0,035;0,043333333;0,0325;null;0,054444444;0,034166667;0,04;0,036666667;0,0325;;;
Черкаси;4933200;Оксид азоту;0,0225;null;0,013333333;0,02;0,0225;0,02;0,025;0,0325;null;0,026666667;0,0275;0,0225;0,0275;0,03;0,0225;null;0,02;0,0225;0,0225;0,0275;0,025;0,0225;null;0,023333333;0,025;0,025;0,025;0,02;;;
Черкаси;4933200;Сiрководень;0,002;null;0,002;0,002;0,002;0,001916667;0,00175;0,001833333;null;0,002;0,002;0,002;0,002583333;0,002416667;0,002;null;0,002;0,001916667;0,002;0,002;0,002;0,001833333;null;0,002;0,002;0,002;0,002416667;0,002083333;;;
Черкаси;4933200;Амiак;0,048333333;null;0,038888889;0,04;0,034166667;0,035;0,038333333;0,048333333;null;0,048888889;0,04;0,044166667;0,075;0,05;0,045;null;0,04;0,059166667;0,055833333;0,0475;0,0475;0,049166667;null;0,048888889;0,049166667;0,0475;0,040833333;0,053333333;;;
Черкаси;4933200;Формальдегiд;0,0065;null;0,007666667;0,01075;0,01225;0,008;0,0055;0,0075;null;0,007333333;0,00575;0,006;0,01175;0,01;0,00525;null;0,013333333;0,0155;0,016;0,00625;0,0075;0,007;null;0,012333333;0,015;0,013;0,007;0,0075;;;
Чернівці;4832590;Завислі речовини;0,033333333;null;0,033333333;0,033333333;0,033333333;0,016666667;0;0;null;0,033333333;0,016666667;0,016666667;0,033333333;0,033333333;0;null;0,033333333;0,066666667;0,05;0,05;0,033333333;0,033333333;null;0,066666667;0,05;0,033333333;0,05;0,033333333;;;
Чернівці;4832590;Дiоксид сiрки;0,002516667;null;0,002216667;0,002891667;0,001791667;0,003691667;0,002575;0,0012;null;0,00105;0,001066667;0,001466667;0,0011;0,00225;0,000816667;null;0,000675;0,000541667;0,001741667;0,001075;0,003916667;0,005983333;null;0,002691667;0,002216667;0,001108333;0,0024;0,024391667;;;
Чернівці;4832590;Оксид вуглецю;0;0;0,1;0;0,2;0,3;0,1;0,1;0;0,6;0;0,1;0,5;0,7;0,1;0,25;0,6;0,7;0,6;0,6;0,6;0,2;0,25;0,555555556;0,833333333;0,666666667;0,25;0,3;;;
Чернівці;4832590;Дiоксид азоту;0,018506667;0,0116;0,02685;0,01462;0,01361875;0,0134375;0,02053125;0,01600625;0,0111;0,02710625;0,016075;0,01250625;0,016875;0,0260125;0,00881875;0,025;0,0420125;0,03205625;0,029125;0,0376;0,0293;0,01306875;0,03185;0,030393333;0,026933333;0,031141667;0,026021429;0,02956875;;;
Чернівці;4832590;Оксид азоту;0,001685714;0,0021;0,001828571;0,002042857;0,002542857;0,001771429;0,01215;0,0006;0,003725;0,0041375;0,0017375;0,0019625;0,00445;0,003125;0,0008125;0,007275;0,0163625;0,00295;0,005075;0,0120875;0,0066625;0,0049375;0,0126;0,005942857;0,001325;0,00235;0,009683333;0,0043375;;;
Чернівці;4832591;Озон;0,061275;0,050925;0,05235;0,0647;0,039075;0,053975;0,03725;0,059125;0,057525;0,0354;0,055825;0,0575;0,039775;0,045475;0,068725;0,057675;0,0331;0,041175;0,0416;0,043075;0,0401;0,067825;0,0585;0,050566667;null;null;0,07505;0,06115;;;
Чернівці;4832590;Фенол;0,0009;null;0,000625;0,00055;0,000875;0,001175;0,001075;0,002675;null;0,003725;0,00135;0,001725;0,001775;0,000975;0,001325;null;0,002425;0,0044;0,0029;0,0023;0,0013;0,001275;null;0,0021;0,001425;0,000875;0,0006;0,00395;;;
Чернівці;4832590;Фтористий водень;0,000125;null;0,000625;0,00025;0,0007875;0;0;0;null;0,0008375;0;0,0013875;0,000125;0,000825;0,00055;null;0,0015;0,0003375;0,000475;0;0,0002625;0;null;0,0000875;0;0,0003125;0,00025;0,0004375;;;
Чернівці;4832590;Хлористий водень;0,018275;null;0,03615;0,0839;0,1281;0,02985;0,020675;0;null;0,09605;0,1646;0,144125;0,165925;0,103525;0,018075;null;0,013425;0,162575;0,134775;0,0993;0,021725;0;null;0,166225;0,055;0,00895;0,027975;0,09775;;;
Чернівці;4832590;Формальдегiд;0;null;0,0018875;0,0010125;0,001775;0,0016;0,000075;0,0001625;null;0,001325;0,002325;0,00385;0,003375;0,00275;0,0005625;null;0,00185;0,0014;0,0013125;0,0023625;0,0010625;0,0008;null;0,0011375;0,004125;0,003725;0,002225;0,0011375;;;
Ізмаїл;4542880;Завислі речовини;0,085;null;0,07;0,05;0,07;0,085;0,145000153;0,115;null;0,085;0,05;0,1;0,05;0,07;0,085;null;0,03;0,065000153;0,05;0,085;0,07;0,03;null;0,05;0,05;0,05;0,05;0,02;;;
Ізмаїл;4542880;Дiоксид сiрки;0,025800079;null;0,03496672;0,03802504;0,023375;0,0226;0,023950031;0,017825;null;0,02716672;0,019375055;0,020775;0,02915004;0,01722504;0,028200055;null;0,028700026;0,017675;0,019825055;0,0256;0,019500008;0,01950004;null;0,013566701;0,02227502;0,03535002;0,01855006;0,01572504;;;
Ізмаїл;4542880;Сульфати;0,01;null;0,01;0,01;0,005;0,01;0,02;0,015;null;0,01;0,005;0,015;0,005;0,01;0,015;null;0;0,005;0,005;0,01;0,005;0;null;0,005;0,005;0,005;0,005;0,005;;;
Ізмаїл;4542880;Оксид вуглецю;0,26;null;0,37;0,290000305;0,35500061;0,3;0,535;0,550000305;null;0,48;0,43;0,435000305;0,42;0,500001221;0,590000305;null;0,46000061;0,580001221;0,595000305;0,665;0,740001831;0,51;null;0,625;0,605;0,62;0,59;0,630001221;;;
Ізмаїл;4542880;Дiоксид азоту;0,069425;null;0,060333386;0,0602;0,055925;0,052525015;0,05427511;0,05765;null;0,064066667;0,04750004;0,06165;0,063525;0,058400061;0,058975079;null;0,0729;0,066000201;0,064675061;0,05835;0,047800079;0,052325;null;0,067266667;0,059725122;0,062775061;0,050050079;0,06595014;;;
Ізмаїл;4542880;Сiрководень;0,001125002;null;0,002033337;0,00115;0,0014;0,00165;0,001175002;0,001425001;null;0,001633334;0,001200001;0,001425001;0,0016;0,001075001;0,00135;null;0,001600001;0,001925002;0,001400001;0,001375003;0,001375002;0,002000002;null;0,001100001;0,000825;0,001375002;0,001875002;0,001125;;;
Ізмаїл;4542880;Формальдегiд;0,0014;null;0;0,0027;0,002;0,001350003;0,0013;0,00035;null;0;0,002000006;0,0026;0,0027;0,002050006;0,001350002;null;0,00265;0;0,002000003;0,001000002;0,002000002;0,002950003;null;0,002;0,0034;0,0027;0;0,001650003;;;
Біла Церква;4983020;Завислі речовини;0,05125;null;0,059;0,0505;0,05;0,05775;0,049;0,06475;null;0,05725;0,0565;0,065;0,0575;0,05875;0,058;null;0,0575;0,041;0,049;0,049;0,04875;0,04;null;0,058;0,041;0,0335;0,06725;0,051;;;
Біла Церква;4983020;Дiоксид сiрки;0,039625;null;0,0414125;0,0325625;0,031475;0,0413375;0,0376125;0,0304625;null;0,035725;0,039025;0,0357625;0,04;0,036775;0,0338;null;0,0379875;0,0402125;0,0396;0,034825;0,0281375;0,0310125;null;0,0403;0,038875;0,0398875;0,04265;0,0402875;;;
Біла Церква;4983020;Оксид вуглецю;1,15;null;1,1;1,025;1;0,925;0,9;0,875;null;0,825;0,925;0,95;0,875;0,975;0,85;null;0,6;0,575;0,55;0,675;0,725;0,8;null;2,325;2,025;1,35;0,875;0,9;;;
Біла Церква;4983020;Дiоксид азоту;0,0750125;null;0,0803875;0,0872;0,0962125;0,08745;0,0988;0,085675;null;0,0889875;0,0745;0,0856625;0,07445;0,0860875;0,0842;null;0,0814375;0,0908;0,0941375;0,1004;0,0811875;0,0870625;null;0,1056;0,1075;0,1199125;0,1245;0,11935;;;
Олександрія;4843230;Завислі речовини;0,15;null;0,2;0,15;0,15;0,2;0,15;0,2;null;0,2;0,2;0,25;0,25;0,15;0,2;null;0,15;0,2;0,15;0,15;0,15;0,15;null;0,15;0,15;0,3;0,1;0,25;;;
Олександрія;4843230;Дiоксид сiрки;0,01855;null;0,022;0,016575;0,015725;0,022325;0,0167;0,017875;null;0,023333333;0,0163;0,0231;0,018925;0,019425;0,02395;null;0,013166667;0,022875;0,019325;0,0232;0,016;0,01755;null;0,015233333;0,02215;0,023675;0,0205;0,0221;;;
Олександрія;4843230;Сульфати;0;null;0,005;0,01;0,005;0,005;0,005;0,01;null;0;0,005;0;0,005;0;0,005;null;0,015;0;0,005;0,005;0,01;0,01;null;0,005;0,01;0,005;0,015;0;;;
Олександрія;4843230;Дiоксид азоту;0,031275;null;0,035333333;0,02835;0,023125;0,034425;0,03195;0,0188;null;0,037233333;0,026175;0,03615;0,028375;0,0285;0,02105;null;0,026266667;0,034675;0,021975;0,03805;0,020025;0,024575;null;0,0262;0,02495;0,0243;0,03875;0,0237;;;
Олександрія;4843230;Сажа;0,045;null;0,065;0,07;0,045;0,045;0,035;0,035;null;0,07;0,065;0,045;0,06;0,075;0,06;null;0,07;0,065;0,065;0,075;0,09;0,06;null;0,075;0,035;0,125;0,09;0,035;;;
Горішні Плавні;4903360;Завислі речовини;0,075;null;0,075;0,125;0,125;0,15;0,125;0,075;null;0,12;0,075;0,15;0,05;0,1;0,125;null;0,125;0,145;0,125;0,1;0,1;0,19;null;0,05;0,075;0,075;0,05;0,175;;;
Горішні Плавні;4903360;Дiоксид сiрки;0,007325;null;0,0048;0,003075;0,003075;0,0054;0,0063;0,0051;null;0,006625;0,0024;0,006925;0,00485;0,003375;0,004325;null;0,0067;0,002425;0,008775;0,01785;0,016225;0,0168;null;0,00455;0,003975;0,00855;0,0091;0,006975;;;
Горішні Плавні;4903360;Оксид вуглецю;0,25;null;0,25;0,2;0,2;0,2;0,25;0,15;null;0,2;0,25;0,3;0,25;0,25;0,2;null;0,2;0,2;0,25;0,15;0,2;0,2;null;0,2;0,3;0,25;0,25;0,2;;;
Горішні Плавні;4903360;Дiоксид азоту;0,033025;null;0,022275;0,009125;0,009125;0,0223;0,02695;0,018525;null;0,012675;0,008425;0,038;0,014;0,001225;0,00555;null;0,01705;0,0097;0,0224;0,043;0,039075;0,06475;null;0,002425;0;0,011575;0,0115;0,008475;;;
Горішні Плавні;4903360;Фенол;0,00105;null;0;0;0,0001;0,0002;0,0002;0,00045;null;0;0;0,00125;0,0006;0;0,0005;null;0;0;0;0;0;0,0011;null;0,00115;0,00125;0;0;0,00085;;;
Горішні Плавні;4903360;Сажа;0,01275;null;0,005;0;0,00255;0,0025;0,005;0,0025;null;0,0025;0,005;0,01005;0,0051;0,0051;0,0051;null;0,00255;0,0051;0,00505;0,00255;0,005;0,0025;null;0;0;0,01775;0;0;;;
Горішні Плавні;4903360;Хлористий водень;0;null;0,0033;0;0,003233333;0,005733333;0;0,004866667;null;0;0,0038;0,003166667;0;0;0,005233333;null;0,005066667;0;0,004766667;0,003566667;0;0,003066667;null;0;0,004;0;0,0054;0,003933333;;;
Горішні Плавні;4903360;Амiак;0,0049;null;0,00225;0,00305;0,00895;0,0092;0,0087;0,00405;null;0,00635;0,0036;0,01025;0,00745;0,00155;0,0057;null;0,00505;0,0038;0,0079;0,0089;0,0084;0,0066;null;0,00365;0,00305;0,0064;0;0,00455;;;
Бровари;5053080;Завислі речовини;0,034;null;0,034;0,05;0,0495;0,0495;0,033;0,0485;null;0,0485;0,0485;0,0645;0,0495;0,067;0,033;null;0,049;0,0325;0,049;0,049;0,048;0,0635;null;0,033;0,05;0,051;0,0335;0,069;;;
Бровари;5053080;Дiоксид сiрки;0,0394;null;0,034;0,047625;0,03485;0,042625;0,04085;0,04735;null;0,038125;0,046725;0,042375;0,04675;0,048925;0,05085;null;0,0462;0,0342;0,043075;0,041925;0,0478;0,0456;null;0,0465;0,0509;0,042475;0,049525;0,05125;;;
Бровари;5053080;Оксид вуглецю;0,6;null;0,65;0,55;0,5;0,55;0,55;0,5;null;0,55;0,65;0,65;0,6;0,6;0,6;null;0,5;0,55;0,55;0,5;0,55;0,55;null;0,7;0,65;0,5;0,45;0,55;;;
Бровари;5053080;Дiоксид азоту;0,0667;null;0,0792;0,08295;0,0668;0,083375;0,068425;0,083025;null;0,08175;0,077225;0,07085;0,066725;0,072775;0,08385;null;0,083775;0,0738;0,079975;0,0744;0,077725;0,09305;null;0,071975;0,088875;0,078425;0,079875;0,08145;;;
Обухів;5013060;Завислі речовини;0,0685;null;0,084;0,05;0,0665;0,033;0,0495;0,0325;null;0,0645;0,0485;0,0645;0,0325;0,084;0,083;null;0,0665;null;0,0665;0,0495;0,082;0,065;null;0,1165;0,05;0,0665;0,1165;0,0835;;;
Обухів;5013060;Дiоксид сiрки;0,03875;null;0,03755;0,0439;0,052575;0,040525;0,046175;0,0335;null;0,0393;0,050075;0,04835;0,038475;0,043825;0,038325;null;0,040225;0,038975;0,03955;0,048675;0,038425;0,035125;null;0,052325;0,047275;0,0421;0,037025;0,040675;;;
Обухів;5013060;Оксид вуглецю;0,8;null;0,85;0,9;0,6;0,6;0,85;0,75;null;0,6;0,9;0,85;0,65;1,1;1,1;null;0,85;1,05;0,95;1,1;0,85;0,9;null;1,05;1,1;1,3;0,85;1,1;;;
Обухів;5013060;Дiоксид азоту;0,054625;null;0,0657;0,052975;0,0706;0,066675;0,0586;0,046875;null;0,06965;0,079525;0,06265;0,0545;0,063475;0,06695;null;0,0556;0,0642;0,0595;0,06615;0,0781;0,059325;null;0,072525;0,0701;0,0748;0,061025;0,05235;;;
Українка;5023080;Завислі речовини;0,0505;null;0,0335;0,033;0,066;0,033;0,048;0,048;null;0,064;0,048;0,048;0,0325;0,0505;0,0495;null;0,032;0,0485;0,0655;0,0325;0,048;0,0315;null;0,0485;0,049;0,0495;0,05;0,033;;;
Українка;5023081;Дiоксид сiрки;0,032575;null;0,0433;0,0413;0,035;0,041425;0,03625;0,03845;null;0,032375;0,05075;0,0353;0,0462;0,048125;0,0426;null;0,03975;0,046475;0,04495;0,045075;0,036075;0,039825;null;0,04795;0,044675;0,044425;0,048;0,040675;;;
Українка;5023082;Оксид вуглецю;0,9;null;0,66;0,68;0,695;0,725;0,93;1,12;null;1,085;1,015;1,15;0,895;0,755;0,75;null;0,98;1,115;1,26;0,685;1,23;1,26;null;0,97;0,755;0,775;0,77;0,79;;;
Українка;5023083;Дiоксид азоту;0,0612;null;0,072925;0,083175;0,083425;0,0765;0,06755;0,079375;null;0,0717;0,0788;0,087425;0,077;0,08315;0,07705;null;0,088025;0,0957;0,0713;0,096325;0,0763;0,075175;null;0,0919;0,069625;0,077825;0,083575;0,08145;;;
Житомир;5022870;Завислі речовини;0,077;null;0,0765;0,076;0,084;0,0665;0,0825;0,0815;null;0,0655;0,07325;0,0825;0,06625;0,07625;0,0835;null;0,07475;0,083;0,066;0,07475;0,07375;0,0815;null;0,07475;0,07525;0,0765;0,0765;0,07725;;;
Житомир;5022871;Дiоксид сiрки;0,0344125;null;0,036925;0,0364;0,034925;0,0354625;0,036575;0,0369;null;0,0360375;0,0357875;0,0370375;0,0371;0,03455;0,0380875;null;0,036675;0,0356;0,0376625;0,03715;0,035375;0,0357375;null;0,0361625;0,0351;0,037825;0,0373625;0,037875;;;
Житомир;5022872;Оксид вуглецю;0,715;null;0,605;0,5125;0,6225;0,64;0,6025;0,66;null;0,9525;0,805;0,88;0,705;0,9;0,4425;null;0,915;0,94;0,87;0,775;0,77;0,8125;null;1,61;1,465;0,94;0,855;0,7675;;;
Житомир;5022872;Дiоксид азоту;0,0968375;null;0,0967875;0,0970125;0,0920125;0,0975375;0,100657143;0,1001125;null;0,094175;0,102;0,100425;0,0967875;0,092125;0,091875;null;0,103375;0,09535;0,1017;0,0914375;0,100025;0,0991125;null;0,099325;0,09315;0,098575;0,104975;0,1007;;;
Чернігів;5143130;Завислі речовини;0,102;null;0,11325;0,12475;0,111;0,06125;0,09775;0,0965;null;0,09575;0,12;0,1085;0,09775;0,0995;0,0865;null;0,08375;0,073;0,06175;0,09675;0,107;0,09475;null;0,0965;0,097;0,08575;0,086;0,14825;;;
Чернігів;5143131;Дiоксид сiрки;0,0418125;null;0,0429625;0,0415625;0,0478375;0,042675;0,0415;0,0388375;null;0,0451125;0,0423;0,0442375;0,0469875;0,0477125;0,039675;null;0,0339125;0,036;0,0372875;0,0368;0,041325;0,0400875;null;0,0420125;0,0393;0,033;0,0327375;0,0332875;;;
Чернігів;5143132;Оксид вуглецю;0,2925;null;0,2625;0,35;0,335;0,34;0,3975;0,31;null;0,3075;0,3175;0,2775;0,515;0,5375;0,3775;null;0,755;0,445;0,3375;0,4125;0,5475;0,445;null;1,855;1,085;0,5475;0,595;0,41;;;
Чернігів;5143133;Дiоксид азоту;0,0836375;null;0,0964375;0,095625;0,0874875;0,082375;0,0790125;0,0873125;null;0,0885625;0,0857875;0,074725;0,0924125;0,0868625;0,0748625;null;0,0904875;0,0839375;0,0664125;0,07435;0,0926875;0,0934875;null;0,1085375;0,1002625;0,0896875;0,097125;0,097025;;;
