city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
Олександрія;4843230;Дiоксид азоту;null;null;null;null;null;null;null;null;null;0,02;0,04;0,03;null;0,04;0,02;0,03;0,03;0,03;0,03;null;0,04;0,03;0,03;0,03;0,03;0,03;null;0,03;0,02;0,03;0,03
Олександрія;4843230;Сажа;null;null;null;null;null;null;null;null;null;0,04;0,03;0,05;null;0,04;0,05;0,07;0,06;0,04;0,05;null;0,04;0,07;0,05;0,11;0,12;0,12;null;0,06;0,05;0,09;0,09
Горішні Плавні;4903360;Завислі речовини;0,08;0,14;0,14;0,08;0,06;null;null;null;null;null;null;null;null;0,14;0,20;0,11;0,19;0,20;0,14;null;0,14;0,09;0,14;0,09;0,08;0,09;null;0,14;0,14;0,11;0,14
Горішні Плавні;4903360;Дiоксид сiрки;0,010;0,007;0,006;0,007;0,008;null;null;null;null;null;null;null;null;0,009;0,007;0,008;0,007;0,010;0,008;null;0,007;0,006;0,005;0,006;0,007;0,008;null;0,010;0,010;0,008;0,009
Горішні Плавні;4903360;Оксид вуглецю;0,1;0,2;0,2;0,1;0,1;null;null;null;null;null;null;null;null;0,3;0,3;0,2;0,3;0,3;0,3;null;0,3;0,2;0,3;0,2;0,2;0,2;null;0,3;0,3;0,4;0,3
Горішні Плавні;4903360;Дiоксид азоту;0,04;0,04;0,03;0,04;0,05;null;null;null;null;null;null;null;null;0,05;0,04;0,05;0,04;0,04;0,04;null;0,02;0,03;0,03;0,03;0,03;0,03;null;0,04;0,07;0,04;0,04
Горішні Плавні;4903360;Фенол;0,000;0,000;0,001;0,001;0,001;null;null;null;null;null;null;null;null;0,000;0,001;0,002;0,000;0,002;0,001;null;0,000;0,001;0,001;0,003;0,000;0,002;null;0,000;0,000;0,000;0,000
Горішні Плавні;4903360;Сажа;0,00;0,01;0,01;0,01;0,01;null;null;null;null;null;null;null;null;0,00;0,01;0,01;0,01;0,00;0,01;null;0,00;0,01;0,00;0,01;0,00;0,01;null;0,01;0,01;0,01;0,01
Горішні Плавні;4903360;Хлористий водень;0,04;0,01;0,04;0,03;0,01;null;null;null;null;null;null;null;null;0,10;0,06;0,03;0,02;0,01;0,02;null;0,01;0,01;0,00;0,04;0,02;0,04;null;0,01;0,04;0,02;0,04
Горішні Плавні;4903360;Амiак;0,01;0,02;0,01;0,01;0,01;null;null;null;null;null;null;null;null;0,00;0,01;0,01;0,00;0,01;0,00;null;0,00;0,01;0,00;0,01;0,00;0,00;null;0,02;0,00;0,00;0,01
Бровари;5053080;Завислі речовини;0,05;0,05;0,04;0,07;0,05;null;0,04;0,06;0,04;0,06;0,07;0,05;null;0,04;0,06;0,04;0,06;0,05;0,06;null;0,07;0,06;0,04;0,04;0,07;0,06;null;0,06;0,06;0,06;0,04
Бровари;5053080;Дiоксид сiрки;0,036;0,038;0,035;0,044;0,034;null;0,042;0,044;0,043;0,043;0,046;0,046;null;0,037;0,043;0,044;0,037;0,042;0,042;null;0,047;0,047;0,046;0,047;0,039;0,046;null;0,035;0,037;0,037;0,043
Бровари;5053080;Оксид вуглецю;;;;;;null;;;;;;;null;;;0,6;0,5;0,4;0,4;null;0,5;0,6;0,5;0,6;0,4;0,4;null;0,5;0,5;0,5;0,6
Бровари;5053080;Дiоксид азоту;0,07;0,08;0,08;0,10;0,10;null;0,09;0,10;0,11;0,08;0,08;0,08;null;0,10;0,10;0,08;0,07;0,07;0,08;null;0,08;0,08;0,07;0,08;0,07;0,07;null;0,07;0,06;0,06;0,07
Обухів;5013060;Завислі речовини;0,07;0,09;0,06;0,07;0,09;null;0,09;0,06;0,09;0,07;0,07;0,07;null;0,06;0,06;0,06;0,06;0,04;0,06;null;0,11;0,04;0,06;0,04;0,07;0,08;null;0,06;0,04;0,04;0,07
Обухів;5013060;Дiоксид сiрки;0,037;0,042;0,036;0,037;0,039;null;0,034;0,035;0,046;0,038;0,036;0,040;null;0,040;0,034;0,036;0,043;0,038;0,048;null;0,042;0,039;0,034;0,043;0,038;0,043;null;0,037;0,038;0,029;0,041
Обухів;5013060;Оксид вуглецю;;;;;;null;;;;;;;null;;0,8;0,9;0,8;0,8;0,9;null;1,0;0,8;0,8;0,9;1,0;0,9;null;0,9;0,9;0,8;0,8
Обухів;5013060;Дiоксид азоту;0,07;0,08;0,07;0,07;0,07;null;0,06;0,07;0,08;0,07;0,07;0,08;null;0,08;0,07;0,06;0,06;0,07;0,07;null;0,06;0,06;0,06;0,08;0,07;0,07;null;0,06;0,07;0,05;0,07
Українка;5023080;Завислі речовини;0,05;0,07;0,04;0,04;0,07;null;0,04;0,05;0,04;0,07;0,07;0,04;null;0,05;0,04;0,07;0,04;0,05;0,04;null;0,05;0,06;0,07;0,05;0,04;0,04;null;0,04;0,04;0,05;0,04
Українка;5023081;Дiоксид сiрки;0,045;0,037;0,041;0,039;0,036;null;0,037;0,034;0,037;0,037;0,029;0,037;null;0,032;0,043;0,040;0,041;0,043;0,047;null;0,044;0,036;0,040;0,041;0,038;0,036;null;0,042;0,034;0,039;0,035
Українка;5023083;Дiоксид азоту;0,10;0,09;0,09;0,11;0,11;null;0,08;0,09;0,08;0,10;0,10;0,08;null;0,10;0,10;0,09;0,09;0,10;0,10;null;0,10;0,11;0,10;0,08;0,11;0,09;null;0,10;0,09;0,10;0,09
Житомир;5022870;Завислі речовини;0,09;0,07;0,09;0,07;0,08;null;0,09;0,09;0,09;0,08;0,09;0,08;null;0,07;0,08;0,09;0,07;0,07;0,09;null;0,08;0,08;0,08;0,08;0,09;0,09;null;0,08;0,08;0,08;0,07
Житомир;5022871;Дiоксид сiрки;0,038;0,039;0,039;0,038;0,038;null;0,041;0,041;0,039;0,039;0,039;0,042;null;0,037;0,038;0,039;0,037;0,040;0,038;null;0,039;0,040;0,039;0,038;0,040;0,037;null;0,040;0,040;0,040;0,039
Житомир;5022872;Оксид вуглецю;0,6;0,6;0,8;0,9;0,7;null;0,9;1,0;0,8;0,9;0,8;0,7;null;0,9;0,8;0,9;0,9;0,7;0,7;null;0,9;1,0;0,9;1,0;1,0;0,8;null;0,7;0,7;0,7;0,7
Житомир;5022872;Дiоксид азоту;0,10;0,11;0,11;0,10;0,11;null;0,11;0,11;0,11;0,12;0,10;0,11;null;0,11;0,11;0,11;0,11;0,10;0,10;null;0,10;0,11;0,10;0,11;0,10;0,11;null;0,11;0,11;0,11;0,11
Чернігів;5143130;Завислі речовини;0,11;0,10;0,10;0,11;0,11;null;0,08;0,10;0,11;0,11;0,12;0,07;null;0,10;0,11;0,11;0,10;0,11;0,11;null;0,12;0,10;0,11;0,10;0,14;0,10;null;0,12;0,11;0,12;0,12
Чернігів;5143131;Дiоксид сiрки;0,031;0,036;0,038;0,034;0,038;null;0,040;0,040;0,033;0,043;0,040;0,033;null;0,044;0,032;0,036;0,034;0,035;0,040;null;0,044;0,037;0,039;0,040;0,042;0,042;null;0,045;0,036;0,041;0,047
Чернігів;5143132;Оксид вуглецю;0,3;0,4;0,5;0,5;0,5;null;0,5;0,3;0,7;0,4;0,5;0,5;null;0,5;0,5;0,3;0,4;0,4;0,5;null;0,5;0,4;0,5;0,4;0,5;0,4;null;0,4;0,4;0,4;0,4
Чернігів;5143133;Дiоксид азоту;0,11;0,12;0,09;0,11;0,10;null;0,10;0,12;0,10;0,12;0,12;0,12;null;0,10;0,11;0,10;0,12;0,09;0,10;null;0,10;0,12;0,10;0,10;0,10;0,11;null;0,10;0,11;0,11;0,12
